CODCLIFOR;RAGIONESOCIALE;CODAGENTE1;AGENTE;DOCUMENTO;TIPODOCUMENTO;NUMRIFDOC;DATARIFDOC;ESERCIZIO;TIPODOC;NUMERODOC;BIS;DATADOC;INCOTERM;DESCRIZIONEPAGAMENTO;DATASCADENZA;IMPORTOSCEURO;DESTINAZIONE;IDOBJECT;EXPORTCRM
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;DCG/2017/681;DDT Campionatura Cliente;681;2017-06-23 00:00:00.000;2017;DCG;681;;2017-06-23 00:00:00.000;DAP CASTELLON;RIM.DIR.120 GG DF;NULL;NULL;;148306;462062
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;DCG/2017/722;DDT Campionatura Cliente;722;2017-06-23 00:00:00.000;2017;DCG;722;;2017-06-23 00:00:00.000;DAP CASTELLON;RIM.DIR.120 GG DF;NULL;NULL;SPB POL.IND.DE CHESTE VIAL 6 CHESTE-VALENCIA- SPAGNA;148409;462134
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;DCG/2017/735;DDT Campionatura Cliente;735;2017-06-23 00:00:00.000;2017;DCG;735;;2017-06-23 00:00:00.000;DAP CASTELLON;RIM.DIR.120 GG DF;NULL;NULL;COMPACKEN & MACKINERY pol ind el prado - CUESTA DE VALDERREMATA 6. NAVE 51 VALDEMORO - MADRID SPAGNA;148422;462147
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;DCG/2017/80;DDT Campionatura Cliente;80;2017-02-23 00:00:00.000;2017;DCG;80;;2017-02-23 00:00:00.000;DAP CASTELLON;RIM.DIR.120 GG DF;NULL;NULL;SENSIENT FRAGANCES CTRA.DE ARMILLA KM 2,5- DEPARTAMENTO DE COMRPAS ARMILLA GRANADA;126821;448029
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;DCG/2017/930;DDT Campionatura Cliente;930;2017-08-04 00:00:00.000;2017;DCG;930;;2017-08-04 00:00:00.000;DAP CASTELLON;RIM.DIR.120 GG DF;NULL;NULL;NATIMEL S.L. C/LATORRE 6-BAJO LEON-SPAGNA;155129;467084
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;DCG/2017/932;DDT Campionatura Cliente;932;2017-08-04 00:00:00.000;2017;DCG;932;;2017-08-04 00:00:00.000;DAP CASTELLON;RIM.DIR.120 GG DF;NULL;NULL;SPB POL.IND.DE CHESTE VIAL 6 CHESTE-VALENCIA;155131;467086
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;DCG/2017/94;DDT Campionatura Cliente;94;2017-02-23 00:00:00.000;2017;DCG;94;;2017-02-23 00:00:00.000;DAP CASTELLON;RIM.DIR.120 GG DF;NULL;NULL;ROYBLAN FARMA S.L. POLIGONO INDUSTRIAL ALBRESA -C/LISBOA 6 - NAVE 23 VALDEMORO-MADRID-SPAGNA;126864;448054
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;DCG/2017/95;DDT Campionatura Cliente;95;2017-02-23 00:00:00.000;2017;DCG;95;;2017-02-23 00:00:00.000;DAP CASTELLON;RIM.DIR.120 GG DF;NULL;NULL;NATIMAL S.K.L. CALLE LA TORRE 6, BAJO LEON - SPAGNA;126865;448055
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;DCG/2017/959;DDT Campionatura Cliente;959;2017-08-22 00:00:00.000;2017;DCG;959;;2017-08-22 00:00:00.000;DAP CASTELLON;RIM.DIR.120 GG DF;NULL;NULL;;155782;467503
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/1020;DDT Campionatura Cliente;1020;2016-10-28 00:00:00.000;2016;DCG;1020;;2016-10-28 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;COMERCIAL QUIMICA MASSO 14, RUE GORGE DE LOUP -CP 213 LYON CEDEX 09 - FRANCE;110624;436197
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/1033;DDT Campionatura Cliente;1033;2016-11-04 00:00:00.000;2016;DCG;1033;;2016-11-04 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;Laboratoires Gilbert LANDERNEAU - Usine OTB 37, rue du Stiff ZAE Saint-Eloi Leslouc’h PLOUEDERN-FRANCIA;0;436848
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/1050;DDT Campionatura Cliente;1050;2016-11-04 00:00:00.000;2016;DCG;1050;;2016-11-04 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;COMERCIAL QUIMICA MASSO SA CAP 9 4EME ETAGE - CP213 31 RUE GORGE DE LOUP LYON CEDEX 09 - FRANCE;111744;436875
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/1052;DDT Campionatura Cliente;1052;2016-11-04 00:00:00.000;2016;DCG;1052;;2016-11-04 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;Unité Innovation CHC Péraudel 17 Avenue Jean Moulin CASTRES CEDEX FRANCE;111748;436879
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/1054;DDT Campionatura Cliente;1054;2016-11-04 00:00:00.000;2016;DCG;1054;;2016-11-04 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;DIPTA 505, RUE P. BERTHIER - CS 70482 AIX EN PROVENCE - CEDEX 3-FRANCIA;111752;436883
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/1072;DDT Campionatura Cliente;1072;2016-11-09 00:00:00.000;2016;DCG;1072;;2016-11-09 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL; HYGIENE ET NATURE 12 BLD EIFFEL  LONGVIC CEDEX FRANCE;0;437333
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/1085;DDT Campionatura Cliente;1085;2016-11-09 00:00:00.000;2016;DCG;1085;;2016-11-09 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;BIO-EX ZI LA PETITE OLIVIERE MONTROTTIER -FRANCIA;112561;437357
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/1086;DDT Campionatura Cliente;1086;2016-11-09 00:00:00.000;2016;DCG;1086;;2016-11-09 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;LABORATOIRE GILBERT AVENUE DU GENERAL DE GAULLE BP 115 HEROUVILLE SAINT CLAIR CEDEX FRANCE;112563;437358
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/1088;DDT Campionatura Cliente;1088;2016-11-11 00:00:00.000;2016;DCG;1088;;2016-11-11 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;DIPTA 505, RUE P. BERTHIER - CS 70482 AIX EN PROVENCE - CEDEX 3-FRANCIA;112918;437739
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/1091;DDT Campionatura Cliente;1091;2016-11-11 00:00:00.000;2016;DCG;1091;;2016-11-11 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;DIPTA 505, RUE P. BERTHIER - CS 70482 AIX EN PROVENCE - CEDEX 3-FRANCIA;112921;437742
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/1096;DDT Campionatura Cliente;1096;2016-11-11 00:00:00.000;2016;DCG;1096;;2016-11-11 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;BIO-EX ZI LA PETITE OLIVIERE MONTROTTIER -FRANCIA;112931;437749
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/1099;DDT Campionatura Cliente;1099;2016-11-11 00:00:00.000;2016;DCG;1099;;2016-11-11 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;ORIANE HEULINE BALLOT-FLURIN APICULTEURS ABEILLES SANTE 75 PLACE LAGARDERE MAUBOURGUET-FRANCE;112936;437754
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/1100;DDT Campionatura Cliente;1100;2016-11-11 00:00:00.000;2016;DCG;1100;;2016-11-11 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;APIMAB Avenue du lac Clermont l’ herault FRANCIA;112937;437755
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/1107;DDT Campionatura Cliente;1107;2016-11-11 00:00:00.000;2016;DCG;1107;;2016-11-11 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;Lycée Pierre-Gilles de Gennes / ENCPB Atelier Génie Chimique niveaux 2 et 3 11 rue Pirandello-Paris – France;112949;437765
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/1111;DDT Campionatura Cliente;1111;2016-11-11 00:00:00.000;2016;DCG;1111;;2016-11-11 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;FAREVA RICHMOND 2300 Darbytown Road Henrico- USA;112954;437770
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/1112;DDT Campionatura Cliente;1112;2016-11-11 00:00:00.000;2016;DCG;1112;;2016-11-11 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;LCB FOOD SAFETY RUE ACTIPARC, RUE DES ACACIAS BOZ-FRANCIA;112955;437771
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/1114;DDT Campionatura Cliente;1114;2016-11-11 00:00:00.000;2016;DCG;1114;;2016-11-11 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;DIPTA 505, RUE P. BERTHIER - CS 70482 AIX EN PROVENCE - CEDEX 3-FRANCIA;112957;437773
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/1120;DDT Campionatura Cliente;1120;2016-11-14 00:00:00.000;2016;DCG;1120;;2016-11-14 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;L'OREAL-LABO-DEMI-GRAND-BAT A2 RUE ALBERT EINSTEIN AULNAY SOUS BOIS FRANCE;113166;437921
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/1122;DDT Campionatura Cliente;1122;2016-11-14 00:00:00.000;2016;DCG;1122;;2016-11-14 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;SODIPRO LA HAIE DES VIGNES ALLAIN-FRANCE;113169;437924
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/1127;DDT Campionatura Cliente;1127;2016-11-14 00:00:00.000;2016;DCG;1127;;2016-11-14 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;DIPTA 505, RUE P. BERTHIER - CS 70482 AIX EN PROVENCE - CEDEX 3-FRANCIA;113175;437930
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/1140;DDT Campionatura Cliente;1140;2016-11-14 00:00:00.000;2016;DCG;1140;;2016-11-14 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;LABORATOIRE AFFIX 37 RUE CENSIER PARIS- FRANCIA;113194;437949
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/1148;DDT Campionatura Cliente;1148;2016-11-14 00:00:00.000;2016;DCG;1148;;2016-11-14 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;BIO-EX ZI LA PETITE OLIVIERE MONTROTTIER -FRANCIA;113210;437964
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/1151;DDT Campionatura Cliente;1151;2016-11-14 00:00:00.000;2016;DCG;1151;;2016-11-14 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;FAREVACARE 1,RUE DES SOURCES CS 20235 SAVIGNY LE TEMPLE (FRANCIA);113218;437972
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/1152;DDT Campionatura Cliente;1152;2016-11-14 00:00:00.000;2016;DCG;1152;;2016-11-14 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;LABORATOIRE GILBERT AVENUE DU GENERAL DE GAULLE BP 115 HEROUVILLE SAINT CLAIR CEDEX FRANCE;113220;437974
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/1160;DDT Campionatura Cliente;1160;2016-11-15 00:00:00.000;2016;DCG;1160;;2016-11-15 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;SOCIETE LORCOS LORRAINE COSMETIQUE 59, BD G.POMPIDOU LUNEVILLE (FRANCIA);0;438048
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/1177;DDT Campionatura Cliente;1177;2016-11-15 00:00:00.000;2016;DCG;1177;;2016-11-15 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;L'OREAL MP-DEMI-GRAND RUE ALBERT EINSTEIN  AULNAY SOUS BOIS FRANCE;113353;438079
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/1207;DDT Campionatura Cliente;1207;2016-11-15 00:00:00.000;2016;DCG;1207;;2016-11-15 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;FAREVABIO-SITE ACHAT FLUX PARC NATUREL REGIONAL DU VERCORS-RTE DE LOZERON PAR BEAUFORT GIGORS ET LOZERON-FRANCE;0;438158
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/1213;DDT Campionatura Cliente;1213;2016-11-15 00:00:00.000;2016;DCG;1213;;2016-11-15 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;COMERCIAL QUIMICA MASSO SA CAP 9 4EME ETAGE - CP213 31 RUE GORGE DE LOUP LYON CEDEX 09 - FRANCE;0;438167
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/1218;DDT Campionatura Cliente;1218;2016-11-15 00:00:00.000;2016;DCG;1218;;2016-11-15 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;BIO-EX ZI LA PETITE OLIVIERE MONTROTTIER -FRANCIA;0;438174
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/1229;DDT Campionatura Cliente;1229;2016-12-14 00:00:00.000;2016;DCG;1229;;2016-12-14 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;L'OREAL LABO DEMI-GRAND-BAT A2 RUE ALBERT EINSTEIN  AULNAY SOUS BOIS FRANCE;117633;441293
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/1246;DDT Campionatura Cliente;1246;2016-12-14 00:00:00.000;2016;DCG;1246;;2016-12-14 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;DIPTA 505, RUE P. BERTHIER - CS 70482 AIX EN PROVENCE - CEDEX 3-FRANCIA;117657;441317
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/1250;DDT Campionatura Cliente;1250;2016-12-14 00:00:00.000;2016;DCG;1250;;2016-12-14 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;COMERCIAL QUIMICA MASSO SA CAP 9 4EME ETAGE - CP213 31 RUE GORGE DE LOUP LYON CEDEX 09 - FRANCE;117681;441483
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/1252;DDT Campionatura Cliente;1252;2016-12-14 00:00:00.000;2016;DCG;1252;;2016-12-14 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;I.S.A. 5 rue de la Doua Villeurbanne-FRANCE;117684;441486
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/1256;DDT Campionatura Cliente;1256;2016-12-14 00:00:00.000;2016;DCG;1256;;2016-12-14 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;LABORATOIRES CLARINS-R&D MATIERS PREMIERS 5 RUE AMPERE  PONTOISE FRANCE;117690;441492
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/1310;DDT Campionatura Cliente;1310;2016-12-20 00:00:00.000;2016;DCG;1310;;2016-12-20 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;L'OREAL LABO DEMI-GRAND-BAT A2 RUE ALBERT EINSTEIN  AULNAY SOUS BOIS FRANCE;0;441996
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/234;DDT Campionatura Cliente;234;2016-03-23 00:00:00.000;2016;DCG;234;;2016-03-23 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;BIO-EX ZI LA PETITE OLIVIERE MONTROTTIER -FRANCIA;78028;413511
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/236;DDT Campionatura Cliente;236;2016-03-23 00:00:00.000;2016;DCG;236;;2016-03-23 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;CLARINS 5 RUE AMPERE ENTREPOT 1 PONTOISE FRANCE;78034;413516
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/238;DDT Campionatura Cliente;238;2016-03-23 00:00:00.000;2016;DCG;238;;2016-03-23 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;DIPTA 505, RUE P. BERTHIER - CS 70482 AIX EN PROVENCE - CEDEX 3-FRANCIA;78037;413518
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/240;DDT Campionatura Cliente;240;2016-03-23 00:00:00.000;2016;DCG;240;;2016-03-23 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;GALDERMA LABORATOIRES-R&D Les templiers, 2400, route des Colles-BP87 SOPHIA ANTIPOLIS-FRANCE;78039;413520
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/249;DDT Campionatura Cliente;249;2016-03-23 00:00:00.000;2016;DCG;249;;2016-03-23 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;LABORATOIRES BIOCOS ROUTE DE CASTELNAUDARY BP 99 REVEL-FRANCIA;NULL;413532
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/254;DDT Campionatura Cliente;254;2016-03-23 00:00:00.000;2016;DCG;254;;2016-03-23 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;B COSMETICS 7, IMPASSE DE SATOLAS GRENAY- FRANCE;NULL;413537
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/255;DDT Campionatura Cliente;255;2016-03-24 00:00:00.000;2016;DCG;255;;2016-03-24 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;COMERCIAL QUIMICA MASSO 14, RUE GORGE DE LOUP -CAP VAISE LYON CEDEX 09 - FRANCE;0;413630
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/259;DDT Campionatura Cliente;259;2016-03-24 00:00:00.000;2016;DCG;259;;2016-03-24 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;COMERCIAL QUIMICA MASSO 14, RUE GORGE DE LOUP -CAP VAISE LYON CEDEX 09 - FRANCE;0;413634
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/270;DDT Campionatura Cliente;270;2016-03-24 00:00:00.000;2016;DCG;270;;2016-03-24 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;COMERCIAL QUIMICA MASSO 14, RUE GORGE DE LOUP -CP 213 LYON CEDEX 09 - FRANCE;0;413647
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/285;DDT Campionatura Cliente;285;2016-03-24 00:00:00.000;2016;DCG;285;;2016-03-24 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;L'OREAL- LABO DEMI-GRAND-BAT A2 RUE ALBERT EINSTEIN  AULNAY SOUS BOIS FRANCE;0;413668
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/288;DDT Campionatura Cliente;288;2016-03-24 00:00:00.000;2016;DCG;288;;2016-03-24 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;ABC COSMETIQUE  31 RUE DE SEINE GUERVILLE-FRANCIA;0;413673
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/290;DDT Campionatura Cliente;290;2016-03-24 00:00:00.000;2016;DCG;290;;2016-03-24 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;COMERCIAL QUIMICA MASSO 14, RUE GORGE DE LOUP LYON CEDEX 09 - FRANCE;0;413675
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/294;DDT Campionatura Cliente;294;2016-03-24 00:00:00.000;2016;DCG;294;;2016-03-24 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;DIPTA 505, RUE P. BERTHIER - CS 70482 AIX EN PROVENCE - CEDEX 3-FRANCIA;0;413679
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/303;DDT Campionatura Cliente;303;2016-03-25 00:00:00.000;2016;DCG;303;;2016-03-25 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;COMERCIAL QUIMICA MASSO 14, RUE GORGE DE LOUP LYON CEDEX 09 - FRANCE;0;413785
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/310;DDT Campionatura Cliente;310;2016-03-25 00:00:00.000;2016;DCG;310;;2016-03-25 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;COMERCIAL QUIMICA MASSO 14, RUE GORGE DE LOUP -CP VAISE LYON CEDEX 09 - FRANCE;0;413792
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/313;DDT Campionatura Cliente;313;2016-03-25 00:00:00.000;2016;DCG;313;;2016-03-25 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;COMERCIAL QUIMICA MASSO 14, RUE GORGE DE LOUP -CAP VAISE LYON CEDEX 09 - FRANCE;0;413795
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/322;DDT Campionatura Cliente;322;2016-03-25 00:00:00.000;2016;DCG;322;;2016-03-25 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;COMERCIAL QUIMICA MASSO 14, RUE GORGE DE LOUP -CP 213 LYON CEDEX 09 - FRANCE;0;413809
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/323;DDT Campionatura Cliente;323;2016-03-25 00:00:00.000;2016;DCG;323;;2016-03-25 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;GROUPE BATTEUR OTB 928, AVENUE DU GENERAL DE GAULLE HEROUVILLE ST-CLAIR;0;413810
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/326;DDT Campionatura Cliente;326;2016-03-25 00:00:00.000;2016;DCG;326;;2016-03-25 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;COMERCIAL QUIMICA MASSO 14, RUE GORGE DE LOUP -CP 213 LYON CEDEX 09 - FRANCE;0;413813
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/338;DDT Campionatura Cliente;338;2016-03-25 00:00:00.000;2016;DCG;338;;2016-03-25 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;DIPTA 505, RUE P. BERTHIER - CS 70482 AIX EN PROVENCE - CEDEX 3-FRANCIA;0;413827
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/351;DDT Campionatura Cliente;351;2016-03-25 00:00:00.000;2016;DCG;351;;2016-03-25 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL; NOVAMEX AVENUE DES GROTTES DE PASSELOURDAIN SAINT BENOIT FRANCE;78414;413843
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/353;DDT Campionatura Cliente;353;2016-03-25 00:00:00.000;2016;DCG;353;;2016-03-25 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;COMERCIAL QUIMICA MASSO 14, RUE GORGE DE LOUP -CP VAISE LYON - FRANCE;78417;413846
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/354;DDT Campionatura Cliente;354;2016-03-25 00:00:00.000;2016;DCG;354;;2016-03-25 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;ORAPI PARC IND. PLAINE DE L'AIN-226, ALLEE DES CEDRES SAINT VULBAS- FRANCE;78418;413847
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/370;DDT Campionatura Cliente;370;2016-04-13 00:00:00.000;2016;DCG;370;;2016-04-13 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;LABORATOIRES BIOCOS ROUTE DE CASTELNAUDARY-BP 99 REVEL-FRANCIA;80581;415534
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/372;DDT Campionatura Cliente;372;2016-04-13 00:00:00.000;2016;DCG;372;;2016-04-13 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;AVENIR CHIMIE  21 bd Gaston Crémieux  MARSEILLE-FRANCE;80584;415537
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/373;DDT Campionatura Cliente;373;2016-04-13 00:00:00.000;2016;DCG;373;;2016-04-13 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;DIPTA 505, RUE P. BERTHIER - CS 70482 AIX EN PROVENCE - CEDEX 3-FRANCIA;80585;415538
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/383;DDT Campionatura Cliente;383;2016-04-13 00:00:00.000;2016;DCG;383;;2016-04-13 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;COMERCIAL QUIMICA MASSO 14, RUE GORGE DE LOUP  LYON CEDEX 09 - FRANCE;80611;415556
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/426;DDT Campionatura Cliente;426;2016-04-26 00:00:00.000;2016;DCG;426;;2016-04-26 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;SICAF 280 Allée Bellecour Carpentras- FRANCIA;83042;416934
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/428;DDT Campionatura Cliente;428;2016-04-26 00:00:00.000;2016;DCG;428;;2016-04-26 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;LABORATOIRES BIOCOS 8, AV PAUL SABATIER ZI DE LA POMME REVEL-FRANCIA;83044;416936
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/429;DDT Campionatura Cliente;429;2016-04-26 00:00:00.000;2016;DCG;429;;2016-04-26 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;DIPTA 505, RUE P. BERTHIER - CS 70482 AIX EN PROVENCE - CEDEX 3-FRANCIA;83045;416937
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;DCG/2016/431;DDT Campionatura Cliente;431;2016-04-26 00:00:00.000;2016;DCG;431;;2016-04-26 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;LORCOS 59, BD G.POMPIDOU LUNEVILLE (FRANCIA);83047;416939
