CODCLIFOR;RAGIONESOCIALE;CODAGENTE1;AGENTE;DOCUMENTO;TIPODOCUMENTO;NUMRIFDOC;DATARIFDOC;ESERCIZIO;TIPODOC;NUMERODOC;BIS;DATADOC;INCOTERM;DESCRIZIONEPAGAMENTO;DATASCADENZA;IMPORTOSCEURO;DESTINAZIONE;IDOBJECT;EXPORTCRM
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;OCG/2016/484;ORDINE CAMPION. GRATUITA;484;2016-04-22 00:00:00.000;2016;OCG;484;;2016-04-22 00:00:00.000;DAP CASTELLON;RIM.DIR.120 GG DF;NULL;NULL;LABORATORIOS MINEA S.L. P.I. LALIN 2000 , PARCELA 7.1 NAVES 3/4 LALIN -SPAGNA;82698;416706
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;OCG/2016/499;ORDINE CAMPION. GRATUITA;E-MAIL;2016-04-26 00:00:00.000;2016;OCG;499;;2016-04-26 00:00:00.000;DAP CASTELLON;RIM.DIR.120 GG DF;NULL;NULL;SPB POL.IND.DE CHESTE, VIAL 6 CHESTE -VALENCIA;83089;416947
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;OCG/2016/500;ORDINE CAMPION. GRATUITA;E-MAIL;2016-04-27 00:00:00.000;2016;OCG;500;;2016-04-27 00:00:00.000;DAP CASTELLON;RIM.DIR.120 GG DF;NULL;NULL;C.Q.MASSO C/VILADOMAT 319 3° BARCELONA-SPAGNA;83127;416994
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;OCG/2016/649;ORDINE CAMPION. GRATUITA;E-MAIL;2016-06-01 00:00:00.000;2016;OCG;649;;2016-06-01 00:00:00.000;DAP CASTELLON;RIM.DIR.120 GG DF;NULL;NULL;;88993;421181
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;OCG/2016/697;ORDINE CAMPION. GRATUITA;e-mail;2016-06-15 00:00:00.000;2016;OCG;697;;2016-06-15 00:00:00.000;DAP CASTELLON;RIM.DIR.120 GG DF;NULL;NULL;LABORATORIOS MINEA S.L.U. POLIGONO LALIN 2000 ,PARCELA P7 NAVES 3-4 LALIN-PONTEVEDRA- SPAGNA;90966;422569
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;OCG/2016/752;ORDINE CAMPION. GRATUITA;752;2016-06-27 00:00:00.000;2016;OCG;752;;2016-06-27 00:00:00.000;DAP CASTELLON;RIM.DIR.120 GG DF;NULL;NULL;GRUPO FERRER INERNACIONAL C/JOAN XXIII,10 ESPLUGUES DEL LlOBREGAT,BARCELONA;93177;423981
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;OCG/2016/787;ORDINE CAMPION. GRATUITA;787;2016-07-04 00:00:00.000;2016;OCG;787;;2016-07-04 00:00:00.000;DAP CASTELLON;RIM.DIR.120 GG DF;NULL;NULL;EURO QUIMICA CTRA DE YELES,KM 2 ILLESCAS-TOLEDO;94089;424916
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;OCG/2016/788;ORDINE CAMPION. GRATUITA;788;2016-07-04 00:00:00.000;2016;OCG;788;;2016-07-04 00:00:00.000;DAP CASTELLON;RIM.DIR.120 GG DF;NULL;NULL;LABORATORIOS VALQUER SL POL.IND.LA DEHESILLA 33 VILLAMINAYA-TOLEDO;94093;424920
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;OCG/2016/80;ORDINE CAMPION. GRATUITA;e-mail;2016-01-22 00:00:00.000;2016;OCG;80;;2016-01-22 00:00:00.000;DAP CASTELLON;RIM.DIR.120 GG DF;NULL;NULL;SPB POL. IND.DE CHESTE,VIAL 6 CHESTE-VALENCIA - SPAGNA;67924;406227
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;OCG/2016/82;ORDINE CAMPION. GRATUITA;Email;2016-01-22 00:00:00.000;2016;OCG;82;;2016-01-22 00:00:00.000;DAP CASTELLON;RIM.DIR.120 GG DF;NULL;NULL;SPB POL. IND. DE CHESTE, VIAL 6. CHESTE VALENCIA (SPAGNA);67946;406250
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;OCG/2016/887;ORDINE CAMPION. GRATUITA;E-MAIL;2016-07-27 00:00:00.000;2016;OCG;887;;2016-07-28 00:00:00.000;DAP CASTELLON;RIM.DIR.120 GG DF;NULL;NULL;NITIDA CLEANING AND HEALTH S.A. POL.IND "LA CREU" C. FEDERICO GARCIA LORCA 49 L'ALCUDIA (VALENCIA);98795;427728
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;OCG/2016/902;ORDINE CAMPION. GRATUITA;E-MAIL;2016-08-02 00:00:00.000;2016;OCG;902;;2016-08-04 00:00:00.000;DAP CASTELLON;RIM.DIR.120 GG DF;NULL;NULL;NATIMEL S.L. CALLE LA TORRE ,6,BAJO LEON-ESPANA;99666;428430
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;OCG/2016/938;ORDINE CAMPION. GRATUITA;e-mail;2016-08-12 00:00:00.000;2016;OCG;938;;2016-09-01 00:00:00.000;DAP CASTELLON;RIM.DIR.120 GG DF;NULL;NULL;LAB MINEA POLIGON LALIN 2000 PARCELA P7 - NACE 3-4 LALIN PONTEVEDRA-ESPANA;101796;429656
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;OCG/2016/957;ORDINE CAMPION. GRATUITA;e-mail;2016-09-06 00:00:00.000;2016;OCG;957;;2016-09-06 00:00:00.000;FCO DESTINO;RIM.DIR.120 GG DF;NULL;NULL;UNIVERS DETERGENT ZONE INDUSTRIELLE ROUIBA ALGER;102474;430244
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;OCG/2016/964;ORDINE CAMPION. GRATUITA;e-mail;2016-09-07 00:00:00.000;2016;OCG;964;;2016-09-08 00:00:00.000;DAP CASTELLON;RIM.DIR.120 GG DF;NULL;NULL;EXITENN POL.IND.LA COVA, C/ALT MILLARS ,9-11-13 MANISES (VALENCIA);103115;430564
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;OCG/2017/105;ORDINE CAMPION. GRATUITA;105;2017-01-31 00:00:00.000;2017;OCG;105;;2017-01-31 00:00:00.000;DAP CASTELLON;RIM.DIR.120 GG DF;NULL;NULL;;122902;445168
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;OCG/2017/136;ORDINE CAMPION. GRATUITA;E-MAIL;2017-02-03 00:00:00.000;2017;OCG;136;;2017-02-06 00:00:00.000;DAP CASTELLON;RIM.DIR.120 GG DF;NULL;NULL;JANOSES BELTRAN POL.IND.RAMONET S/N-  ALMAZORA CASTELLON - SPAGNA;123722;445853
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;OCG/2017/151;ORDINE CAMPION. GRATUITA;E-MAIL;2017-02-08 00:00:00.000;2017;OCG;151;;2017-02-09 00:00:00.000;DAP CASTELLON;RIM.DIR.120 GG DF;NULL;NULL;PRODUCTOS LC LA CORBERANA SL CTRA CORBERA -POLINYA S/N CORBERA -VALENCIA;124444;446265
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;OCG/2017/16;ORDINE CAMPION. GRATUITA;e-mail;2017-01-09 00:00:00.000;2017;OCG;16;;2017-01-09 00:00:00.000;DAP CASTELLON;RIM.DIR.120 GG DF;NULL;NULL;SENSIENT FRAGANCES CTRA.DE ARMILLA KM 2,5- DEPARTAMENTO DE COMRPAS ARMILLA GRANADA;119300;442610
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;OCG/2017/160;ORDINE CAMPION. GRATUITA;e-mail;2017-02-10 00:00:00.000;2017;OCG;160;;2017-02-10 00:00:00.000;DAP CASTELLON;RIM.DIR.120 GG DF;NULL;NULL;;124630;446409
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;OCG/2017/24;ORDINE CAMPION. GRATUITA;E-MAIL;2016-12-28 00:00:00.000;2017;OCG;24;;2017-01-11 00:00:00.000;DAP CASTELLON;RIM.DIR.120 GG DF;NULL;NULL;NITIDA CLEANING AND HEALTH S.A. POL.IND. "LA CREU" -C.FEDERICO GARCIA LORCA 49 L'ALCUDIA (VALENCIA) -SPAGNA;119826;442950
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;OCG/2017/245;ORDINE CAMPION. GRATUITA;e-m MJose';2017-03-02 00:00:00.000;2017;OCG;245;;2017-03-06 00:00:00.000;DAP CASTELLON;RIM.DIR.120 GG DF;NULL;NULL;;128249;449172
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;OCG/2017/265;ORDINE CAMPION. GRATUITA;e-mail;2017-03-09 00:00:00.000;2017;OCG;265;;2017-03-13 00:00:00.000;DAP CASTELLON;RIM.DIR.120 GG DF;NULL;NULL;NATIMEL S.L. C/LATORRE 6-BAJO LEON-SPAGNA;129584;450076
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;OCG/2017/266;ORDINE CAMPION. GRATUITA;E-MAIL;2017-03-10 00:00:00.000;2017;OCG;266;;2017-03-13 00:00:00.000;DAP CASTELLON;RIM.DIR.120 GG DF;NULL;NULL;SPB POL.IND.DE CHESTE VIAL 6 CHESTE-VALENCIA;129585;450077
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;OCG/2017/335;ORDINE CAMPION. GRATUITA;e-mail;2017-03-23 00:00:00.000;2017;OCG;335;;2017-03-24 00:00:00.000;DAP CASTELLON;RIM.DIR.120 GG DF;NULL;NULL;COMPACKEN & MACKINERY pol ind el prado - CUESTA DE VALDERREMATA 6. NAVE 51 VALDEMORO - MADRID SPAGNA;131989;451753
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;OCG/2017/369;ORDINE CAMPION. GRATUITA;e-mail;2017-03-31 00:00:00.000;2017;OCG;369;;2017-04-03 00:00:00.000;DAP CASTELLON;RIM.DIR.120 GG DF;NULL;NULL;SPB POL.IND.DE CHESTE VIAL 6 CHESTE-VALENCIA- SPAGNA;134788;452576
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;OCG/2017/527;ORDINE CAMPION. GRATUITA;e-mail;2017-05-04 00:00:00.000;2017;OCG;527;;2017-05-05 00:00:00.000;DAP CASTELLON;RIM.DIR.120 GG DF;NULL;NULL;;139868;456212
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;OCG/2017/566;ORDINE CAMPION. GRATUITA;E-MAIL;2017-05-12 00:00:00.000;2017;OCG;566;;2017-05-12 00:00:00.000;DAP CASTELLON;RIM.DIR.120 GG DF;NULL;NULL;SPB POL. IND. DE CHESTE, VIAL 6. CHESTE VALENCIA (SPAGNA);141050;457037
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;OCG/2017/615;ORDINE CAMPION. GRATUITA;e-mail;2017-05-22 00:00:00.000;2017;OCG;615;;2017-05-23 00:00:00.000;DAP CASTELLON;RIM.DIR.120 GG DF;NULL;NULL;PRODUCTOS QUIMICOS INTERNACIONALES S.A. CTRA.AZUCARERA -INTELHORCE, N. 26 - POL.IND. GUADALHORCE -MALAGA;142784;458042
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;OCG/2017/655;ORDINE CAMPION. GRATUITA;E-MAIL;2017-05-29 00:00:00.000;2017;OCG;655;;2017-05-31 00:00:00.000;DAP CASTELLON;RIM.DIR.120 GG DF;NULL;NULL;PRODUCTOS QUIMICOS INTERNACIONALES S.A. CTRA AZUCARERA -INTELHORCE N. 26 -POL.IND. GUADALHORCE MALAGA -SPAGNA;144126;459142
C  1701;ZSCHIMMER & SCHWARZ ESPANA S.A.;;NULL;OCG/2017/941;ORDINE CAMPION. GRATUITA;E-MAIL;2017-08-07 00:00:00.000;2017;OCG;941;;2017-08-07 00:00:00.000;DAP CASTELLON;RIM.DIR.120 GG DF;NULL;NULL;;155191;467160
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;OCG/2016/1012;ORDINE CAMPION. GRATUITA;E-MAIL;2016-09-19 00:00:00.000;2016;OCG;1012;;2016-09-19 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;APIMAB Avenue du lac Clermont l’ herault FRANCIA;104742;431743
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;OCG/2016/1013;ORDINE CAMPION. GRATUITA;1013;2016-09-19 00:00:00.000;2016;OCG;1013;;2016-09-19 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;BIO-EX ZI LA PETITE OLIVIERE MONTROTTIER -FRANCIA;104756;431750
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;OCG/2016/1014;ORDINE CAMPION. GRATUITA;1014;2016-09-19 00:00:00.000;2016;OCG;1014;;2016-09-19 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;BIO-EX ZI LA PETITE OLIVIERE MONTROTTIER -FRANCIA;104760;431752
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;OCG/2016/1033;ORDINE CAMPION. GRATUITA;E-MAIL;2016-09-23 00:00:00.000;2016;OCG;1033;;2016-09-23 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;LABORATOIRE GILBERT AVENUE DU GENERAL DE GAULLE BP 115 HEROUVILLE SAINT CLAIR CEDEX FRANCE;105579;432334
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;OCG/2016/1035;ORDINE CAMPION. GRATUITA;E-MAIL;2016-09-26 00:00:00.000;2016;OCG;1035;;2016-09-26 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;COMERCIAL QUIMICA MASSO 14, RUE GORGE DE LOUP -CP 213 LYON CEDEX 09 - FRANCE;105770;432458
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;OCG/2016/104;ORDINE CAMPION. GRATUITA;104;2016-01-27 00:00:00.000;2016;OCG;104;;2016-01-27 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;DIPTA 505, RUE P. BERTHIER - CS 70482 AIX EN PROVENCE - CEDEX 3-FRANCIA;68550;406845
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;OCG/2016/1047;ORDINE CAMPION. GRATUITA;E-MAIL;2016-09-28 00:00:00.000;2016;OCG;1047;;2016-09-28 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;COMERCIAL QUIMICA MASSO 14, RUE GORGE DE LOUP -CP 213 LYON CEDEX 09 - FRANCE;106101;432799
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;OCG/2016/1057;ORDINE CAMPION. GRATUITA;E-MAIL;2016-09-28 00:00:00.000;2016;OCG;1057;;2016-09-29 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;Laboratoires Gilbert LANDERNEAU - Usine OTB 37, rue du Stiff ZAE Saint-Eloi Leslouc’h PLOUEDERN-FRANCIA;106342;432992
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;OCG/2016/1064;ORDINE CAMPION. GRATUITA;1064;2016-10-03 00:00:00.000;2016;OCG;1064;;2016-10-03 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;DIPTA 505, RUE P. BERTHIER - CS 70482 AIX EN PROVENCE - CEDEX 3-FRANCIA;106932;433252
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;OCG/2016/1065;ORDINE CAMPION. GRATUITA;E-MAIL;2016-10-03 00:00:00.000;2016;OCG;1065;;2016-10-04 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;DIPTA ( GROUPE NAOS)-SERVICE RECHERCHE POLE ACTIFS-355, RUE P. BERTHIER - CS 70482 AIX EN PROVENCE - CEDEX 3-FRANCIA;106954;433276
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;OCG/2016/1078;ORDINE CAMPION. GRATUITA;E-MAIL;2016-10-05 00:00:00.000;2016;OCG;1078;;2016-10-05 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL; HYGIENE ET NATURE 12 BLD EIFFEL  LONGVIC CEDEX FRANCE;107132;433543
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;OCG/2016/108;ORDINE CAMPION. GRATUITA;E-MAIL;2016-01-25 00:00:00.000;2016;OCG;108;;2016-01-28 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL; NOVAMEX AVENUE DES GROTTES DE PASSELOURDAIN SAINT BENOIT FRANCE;68626;406928
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;OCG/2016/109;ORDINE CAMPION. GRATUITA;E-MAIL;2016-01-27 00:00:00.000;2016;OCG;109;;2016-01-28 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;COMERCIAL QUIMICA MASSO 14, RUE GORGE DE LOUP -CP 213 LYON CEDEX 09 - FRANCE;68628;406930
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;OCG/2016/1090;ORDINE CAMPION. GRATUITA;e-mail3;2016-10-07 00:00:00.000;2016;OCG;1090;;2016-10-07 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;DIPTA 505, RUE P. BERTHIER - CS 70482 AIX EN PROVENCE - CEDEX 3-FRANCIA;107465;433836
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;OCG/2016/1109;ORDINE CAMPION. GRATUITA;E-MAIL;2016-10-12 00:00:00.000;2016;OCG;1109;;2016-10-12 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;COMERCIAL QUIMICA MASSO SA CAP 9 4EME ETAGE - CP213 31 RUE GORGE DE LOUP LYON CEDEX 09 - FRANCE;108100;434213
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;OCG/2016/1112;ORDINE CAMPION. GRATUITA;E-MAIL;2016-10-13 00:00:00.000;2016;OCG;1112;;2016-10-13 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;Unité Innovation CHC Péraudel 17 Avenue Jean Moulin CASTRES CEDEX FRANCE;108231;434445
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;OCG/2016/1166;ORDINE CAMPION. GRATUITA;E-MAIL;2016-10-27 00:00:00.000;2016;OCG;1166;;2016-10-27 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;COMERCIAL QUIMICA MASSO SA CAP 9 4EME ETAGE - CP213 31 RUE GORGE DE LOUP LYON CEDEX 09 - FRANCE;110316;436067
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;OCG/2016/1197;ORDINE CAMPION. GRATUITA;9208;2016-11-08 00:00:00.000;2016;OCG;1197;;2016-11-08 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;BIO-EX ZI LA PETITE OLIVIERE MONTROTTIER -FRANCIA;112343;437189
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;OCG/2016/1203;ORDINE CAMPION. GRATUITA;E-MAIL;2016-11-09 00:00:00.000;2016;OCG;1203;;2016-11-09 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;COMERCIAL QUIMICA MASSO SA CAP 9 4EME ETAGE - CP213 31 RUE GORGE DE LOUP LYON CEDEX 09 - FRANCE;112421;437246
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;OCG/2016/122;ORDINE CAMPION. GRATUITA;E-MAIL;2016-01-22 00:00:00.000;2016;OCG;122;;2016-01-29 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;VCD FLORIDIENNE  35 rue de la Garenne BP 70734  Saint Quentin Fallavier FRANCIA;68988;407277
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;OCG/2016/1225;ORDINE CAMPION. GRATUITA;1225;2016-11-14 00:00:00.000;2016;OCG;1225;;2016-11-14 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;FAREVABIO-SITE ACHAT FLUX PARC NATUREL REGIONAL DU VERCORS-RTE DE LOZERON PAR BEAUFORT GIGORS ET LOZERON-FRANCE;113149;437904
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;OCG/2016/1230;ORDINE CAMPION. GRATUITA;E-MAIL;2016-11-15 00:00:00.000;2016;OCG;1230;;2016-11-15 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;LABORATOIRES CLARINS-R&D MATIERS PREMIERS 5 RUE AMPERE  PONTOISE FRANCE;113347;438073
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;OCG/2016/1234;ORDINE CAMPION. GRATUITA;EMAIL;2016-11-15 00:00:00.000;2016;OCG;1234;;2016-11-15 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;I.S.A. 5 rue de la Doua Villeurbanne-FRANCE;113497;438196
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;OCG/2016/1240;ORDINE CAMPION. GRATUITA;MAIL;2016-11-16 00:00:00.000;2016;OCG;1240;;2016-11-16 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;COMERCIAL QUIMICA MASSO SA CAP 9 4EME ETAGE - CP213 31 RUE GORGE DE LOUP LYON CEDEX 09 - FRANCE;113752;438317
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;OCG/2016/1271;ORDINE CAMPION. GRATUITA;E-MAIL;2016-11-22 00:00:00.000;2016;OCG;1271;;2016-11-23 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;COMERCIAL QUIMICA MASSO SA CAP 9 4EME ETAGE - CP213 31 RUE GORGE DE LOUP LYON CEDEX 09 - FRANCE;114462;439001
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;OCG/2016/1301;ORDINE CAMPION. GRATUITA;E-MAIL;2016-11-28 00:00:00.000;2016;OCG;1301;;2016-11-29 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;COMERCIAL QUIMICA MASSO SA CAP 9 4EME ETAGE - CP213 31 RUE GORGE DE LOUP LYON CEDEX 09 - FRANCE;115329;439690
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;OCG/2016/1308;ORDINE CAMPION. GRATUITA;E-MAIL;2016-11-30 00:00:00.000;2016;OCG;1308;;2016-11-30 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;L'OREAL LABO DEMI-GRAND-BAT A2 RUE ALBERT EINSTEIN  AULNAY SOUS BOIS FRANCE;115736;439940
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;OCG/2016/1309;ORDINE CAMPION. GRATUITA;E-MAIL;2016-11-30 00:00:00.000;2016;OCG;1309;;2016-11-30 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;COMERCIAL QUIMICA MASSO SA CAP 9 4EME ETAGE - CP213 31 RUE GORGE DE LOUP LYON CEDEX 09 - FRANCE;115781;439979
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;OCG/2016/1331;ORDINE CAMPION. GRATUITA;E-MAIL;2016-11-24 00:00:00.000;2016;OCG;1331;;2016-12-05 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;LORCOS LORRAINE COSMETIQUE 59, BD G.POMPIDOU LUNEVILLE (FRANCIA);116515;440521
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;OCG/2016/1337;ORDINE CAMPION. GRATUITA;E-MAIL;2016-12-06 00:00:00.000;2016;OCG;1337;;2016-12-07 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;L'OREAL LABO DEMI-GRAND-BAT A2 RUE ALBERT EINSTEIN  AULNAY SOUS BOIS FRANCE;116815;440729
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;OCG/2016/1338;ORDINE CAMPION. GRATUITA;E-MAIL;2016-12-07 00:00:00.000;2016;OCG;1338;;2016-12-07 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;L'OREAL Bat 11 – Service Achats 1 avenue Eugène Schueller AULNAY SOUS BOIS FRANCE;116882;440782
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;OCG/2016/1358;ORDINE CAMPION. GRATUITA;1358;2016-12-14 00:00:00.000;2016;OCG;1358;;2016-12-14 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;;117720;441498
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;OCG/2016/1373;ORDINE CAMPION. GRATUITA;E-MAIL;2016-12-14 00:00:00.000;2016;OCG;1373;;2016-12-19 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;COMERCIAL QUIMICA MASSO SA CAP 9 4EME ETAGE - CP213 31 RUE GORGE DE LOUP LYON CEDEX 09 - FRANCE;118555;441858
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;OCG/2016/1390;ORDINE CAMPION. GRATUITA;E-MAIL;2016-12-21 00:00:00.000;2016;OCG;1390;;2016-12-29 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;COMERCIAL QUIMICA MASSO SA CAP 9 4EME ETAGE - CP213 31 RUE GORGE DE LOUP LYON CEDEX 09 - FRANCE;119023;442349
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;OCG/2016/1391;ORDINE CAMPION. GRATUITA;E-MAIL;2016-12-19 00:00:00.000;2016;OCG;1391;;2016-12-29 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL; COSMEVA SLT 1,RUE DES SOURCES  SAVIGNY LE TEMPLE CEDEX FRANCIA;119026;442352
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;OCG/2016/158;ORDINE CAMPION. GRATUITA;158;2016-02-08 00:00:00.000;2016;OCG;158;;2016-02-08 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;DIPTA 505, RUE P. BERTHIER - CS 70482 AIX EN PROVENCE - CEDEX 3-FRANCIA;70673;408088
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;OCG/2016/160;ORDINE CAMPION. GRATUITA;160;2016-02-08 00:00:00.000;2016;OCG;160;;2016-02-08 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;DIPTA 505, RUE P. BERTHIER - CS 70482 AIX EN PROVENCE - CEDEX 3-FRANCIA;70800;408199
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;OCG/2016/169;ORDINE CAMPION. GRATUITA;E-MAIL;2016-02-09 00:00:00.000;2016;OCG;169;;2016-02-09 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;LABORATOIRE D'ARMOR PRESQU'ILE DE PEN LAN PLEUBIAN-FRANCE;70917;408280
C  1026;ZSCHIMMER & SCHWARZ FRANCE;;NULL;OCG/2016/177;ORDINE CAMPION. GRATUITA;E-MAIL;2016-02-10 00:00:00.000;2016;OCG;177;;2016-02-10 00:00:00.000;DAP;RIM.DIR.120 GG DF FM;NULL;NULL;COMERCIAL QUIMICA MASSO 14, RUE GORGE DE LOUP -CP 213 LYON CEDEX 09 - FRANCE;71114;408426
